Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Easting,Northing,Long,Lat
DEAGON,SANDGATE,D0292,EINBUNPIN LAGOON PARK,13209,BALANCE OF PARK,181804,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler Apollo 800,506788,6978134,153.0686121,-27.31986585
DEAGON,SANDGATE,D0292,EINBUNPIN LAGOON PARK,29705,EINBUNPIN LAGOON PATHWAY NETWORK,49142,TAP COMBINATION,Bubbler & tap,506713,6978135,153.067854,-27.31985719
DEAGON,SANDGATE,D0643,CURLEW PARK,13183,CURLEW PK COMMUNITY SPORTS FACILITIES,1595,TAP COMBINATION,Bubbler & Tap,507076,6977526,153.0715267,-27.32535352
DEAGON,SANDGATE,D0643,CURLEW PARK,13183,CURLEW PK COMMUNITY SPORTS FACILITIES,31899,TAP COMBINATION,Bubbler & Tap,507141,6977680,153.0721829,-27.32396284
DEAGON,SANDGATE,D0643,CURLEW PARK,13185,CURLEW PK DOG OFF LEASH AREA,107164,TAP COMBINATION,Bubbler & 2 taps,507244,6977429,153.0732255,-27.32622837
DEAGON,SANDGATE,D0643,CURLEW PARK,13185,CURLEW PK DOG OFF LEASH AREA,107163,TAP COMBINATION,Bubbler & 2 taps,507255,6977475,153.0733364,-27.32581302
DEAGON,SANDGATE,D0643,CURLEW PARK,13187,BALANCE OF PARK,107017,TAP COMBINATION,Bubbler & 2 taps,507286,6977657,153.0736487,-27.32416973
DEAGON,SANDGATE,D0643,CURLEW PARK,13187,BALANCE OF PARK,107016,TAP COMBINATION,Bubbler & 2 taps,507293,6977688,153.0737193,-27.32388982
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13242,BALANCE OF PARK,115980,TAP COMBINATION,Bubbler & 2 taps,508369,6977617,153.0845962,-27.32452466
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13241,MOORA PK PLAYGROUND,115977,TAP COMBINATION,Bubbler & Tap,508416,6977537,153.0850718,-27.32524662
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13242,BALANCE OF PARK,115981,TAP COMBINATION,Bubbler 2 taps & dog bowl,508423,6977577,153.0851423,-27.32488545
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13242,BALANCE OF PARK,116011,TAP COMBINATION,Bubbler 2 taps & dog bowl,508493,6977585,153.0858498,-27.32481279
DEAGON,TAIGUM,D1135,HAYWAL STREET PARK,13142,BALANCE OF PARK,178984,BUBBLER/DRINKING FOUNTAIN,NULL,504938,6975187,153.0499245,-27.34647978
DEAGON,TAIGUM,D1727,JAGERA CIRCUIT PARK,13036,BALANCE OF PARK,155491,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,504347,6975781,153.0439472,-27.34111906
DEAGON,ZILLMERE,D0008,MUNGO SCOTT PARK,16472,MUNGO SCOTT PK PLAYGROUND,108358,TAP COMBINATION,Bubbler & 2 taps,503835,6974441,153.0387752,-27.35321831
DEAGON,ZILLMERE,D0241,VICTOR GRENNING PARK,16349,VICTOR GRENNING PK PLAYGROUND,9771,TAP COMBINATION,Bubbler & Tap,504267,6974081,153.0431444,-27.35646716
DEAGON,ZILLMERE,D0241,VICTOR GRENNING PARK,16353,VICTOR GRENNING PK PICNIC AREA,108355,TAP COMBINATION,Bubbler & 2 taps,504279,6974142,153.0432655,-27.35591641
DEAGON,ZILLMERE,D0242,JOSEPH LEE PARK,16346,JOSEPH LEE PK PICNIC AREA,108264,TAP COMBINATION,Bubbler & 2 taps,504776,6974481,153.0482894,-27.35285422
DEAGON,ZILLMERE,D0243,O CALLAGHAN PARK,17874,BRISBANE DEVILS SOFTBALL FACILITY,108114,TAP COMBINATION,Bubbler & 2 taps,502394,6964376,153.0242253,-27.44408923
DEAGON,ZILLMERE,D0243,O CALLAGHAN PARK,17562,NTH STAR FOOTBALL (SOCCER) & CRICKET FACILITY,81923,TAP COMBINATION,Bubbler & 2 taps,504066,6973606,153.0411136,-27.36075613
DEAGON,ZILLMERE,D0243,O CALLAGHAN PARK,17874,BRISBANE DEVILS SOFTBALL FACILITY,108176,TAP COMBINATION,Bubbler & 2 taps,504166,6973271,153.0421259,-27.36378026
DEAGON,ZILLMERE,D0243,O CALLAGHAN PARK,16337,O CALLAGHAN PK PICNIC AREA,9808,TAP COMBINATION,Bubbler & Tap,504319,6973524,153.0436722,-27.36149566
DEAGON,ZILLMERE,D1178,LAMBERT MCBRIDE PARK,16294,LAMBERT MCBRIDE PK PLAYGROUND,152581,TAP COMBINATION,Bubbler & Tap,505024,6973919,153.0507992,-27.35792714
DEAGON,ZILLMERE,D1337,BLUE GUM PARK,16300,BALANCE OF PARK,178995,BUBBLER/DRINKING FOUNTAIN,NULL,503532,6974767,153.0357107,-27.35027595
HAMILTON,ALBION,D0169,CROSBY PARK,15614,BALANCE OF PARK,192865,BUBBLER/DRINKING FOUNTAIN,NULL,504784,6965311,153.0484064,-27.43564173
HAMILTON,ALBION,D0169,CROSBY PARK,15613,ROYAL TCE DOG OFF LEASH AREA,78953,TAP COMBINATION,Bubbler & 2 taps,504803,6965308,153.0485986,-27.43566874
HAMILTON,ALBION,D0170,YOWOGGERA  PARK,15601,BALANCE OF PARK,121685,TAP COMBINATION,Bubbler & Tap,504176,6965028,153.0422553,-27.43819866
HAMILTON,ALBION,D0170,YOWOGGERA  PARK,15601,BALANCE OF PARK,121684,TAP COMBINATION,Bubbler & Tap,504190,6964977,153.0423972,-27.43865905
HAMILTON,ASCOT,D0166,ASCOT PARK,15636,ASCOT PK HALF COURT,117155,TAP COMBINATION,Bubbler & 2 taps,506229,6965940,153.0630242,-27.42995725
HAMILTON,ASCOT,D0172,ORIEL PARK,15593,WREN ST DISTRICT PLAYGROUND,12274,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,505683,6965987,153.0574996,-27.42953532
HAMILTON,ASCOT,D0172,ORIEL PARK,15587,BALANCE OF PARK,112449,TAP COMBINATION,Bubbler & 2 taps,505720,6965940,153.0578742,-27.42995948
HAMILTON,ASCOT,D0172,ORIEL PARK,15587,BALANCE OF PARK,112428,TAP COMBINATION,Bubbler & 2 taps,505720,6966050,153.0578737,-27.4289664
HAMILTON,ASCOT,D0836,MIKADO STREET PARK,15492,MIKADO ST PLAYGROUND,112401,TAP COMBINATION,Bubbler & 2 taps,505288,6965518,153.0535051,-27.43377106
HAMILTON,BOWEN HILLS,D0085,PERRY PARK,15643,BALANCE OF PARK,45836,TAP COMBINATION,Bubbler & 2 taps,504101,6964350,153.0414987,-27.44431989
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15546,KALINGA PK 'THE VINES' METROPOLITAN PLAYGROUND,45777,BUBBLER/DRINKING FOUNTAIN,NULL,505077,6968596,153.0513573,-27.40598352
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,BALANCE OF PARK,5750,BUBBLER/DRINKING FOUNTAIN,NULL,505122,6968409,153.0518133,-27.4076716
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15553,KEDRON BROOK SHARED PATHWAY NETWORK,189466,TAP COMBINATION,Bubbler & Tap,504953,6968458,153.0501035,-27.40722985
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15543,BERTHA ST DOG OFF LEASH AREA,189530,TAP COMBINATION,Bubbler 2 taps & dog bowl,505020,6968575,153.0507808,-27.40617332
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15551,THE VINES PLAYGROUND PICNIC AREA,45778,TAP COMBINATION,Bubbler & 2 taps,505109,6968602,153.051681,-27.40592923
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15541,BRISBANE PETANQUE CLUB,189370,TAP COMBINATION,Bubbler 2 taps & dog bowl,505148,6968431,153.0520762,-27.40747289
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15541,BRISBANE PETANQUE CLUB,189346,TAP COMBINATION,Bubbler & 2 taps,505172,6968389,153.0523192,-27.40785197
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,BALANCE OF PARK,189459,TAP COMBINATION,Bubbler & 2 taps,505229,6968459,153.0528955,-27.40721979
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,BALANCE OF PARK,189445,TAP COMBINATION,Bubbler & 2 taps,505377,6968338,153.0543932,-27.40831161
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,BALANCE OF PARK,189386,TAP COMBINATION,Bubbler & Tap,505406,6968186,153.0546872,-27.40968376
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,BALANCE OF PARK,189762,TAP COMBINATION,"Bubbler, tap & dog bowl",505409,6968086,153.054718,-27.41058656
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,24329,KALINGA ST CRICKET FIELD,189430,TAP COMBINATION,Bubbler & 2 taps,505472,6968257,153.0553545,-27.40904251
HAMILTON,HAMILTON,D0168,HAMILTON PARK,31775,HAMILTON PK CHESS FACILITY & GARDENS,170472,TAP COMBINATION,Bubbler & Tap,506443,6964895,153.0651949,-27.43939054
HAMILTON,HAMILTON,D0171,CAMERON ROCKS RESERVE,15595,BALANCE OF PARK,98159,TAP COMBINATION,Bubbler & 2 taps,504835,6964759,153.0489246,-27.44062502
HAMILTON,HAMILTON,D0171,CAMERON ROCKS RESERVE,15598,CAMERON ROCKS PICNIC AREA,98222,TAP COMBINATION,Bubbler & 2 taps,504857,6964782,153.0491471,-27.44041729
HAMILTON,HAMILTON,D0171,CAMERON ROCKS RESERVE,15595,BALANCE OF PARK,12246,TAP COMBINATION,Bubbler 2 tap,505007,6964822,153.0506648,-27.44005563
HAMILTON,HAMILTON,D0699,HERCULES STREET PARK,15568,BALANCE OF PARK,33252,TAP COMBINATION,Bubbler & Tap,506844,6964956,153.0692522,-27.43883788
HAMILTON,HAMILTON,D0699,HERCULES STREET PARK,15564,HERCULES ST DOG OFF LEASH AREA,48140,TAP COMBINATION,Bubbler & dog bowl,506846,6965011,153.0692721,-27.43834132
HAMILTON,HAMILTON,D0699,HERCULES STREET PARK,13985,HERCULES ST PICNIC AREA,176934,TAP COMBINATION,Bubbler & 2 taps,506863,6964912,153.0694447,-27.43923501
HAMILTON,HENDRA,D0019,THE BEIRNE PARK,26559,THE BEIRNE PK PICNIC AREA,182258,BUBBLER/DRINKING FOUNTAIN,NULL,506818,6967157,153.0689768,-27.4189673
HAMILTON,HENDRA,D0019,THE BEIRNE PARK,26559,THE BEIRNE PK PICNIC AREA,89933,TAP COMBINATION,Bubbler & 2 taps,506817,6967146,153.0689667,-27.41906661
HAMILTON,HENDRA,D0019,THE BEIRNE PARK,26559,THE BEIRNE PK PICNIC AREA,89934,TAP COMBINATION,Bubbler & 2 taps,506844,6967138,153.0692399,-27.4191387
HAMILTON,NEWSTEAD,D0084,NEWSTEAD PARK,15652,BALANCE OF PARK,42852,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,504498,6964538,153.0455154,-27.44262136
HAMILTON,NEWSTEAD,D0084,NEWSTEAD PARK,15652,BALANCE OF PARK,112191,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,504548,6964491,153.0460215,-27.44304552
HAMILTON,NEWSTEAD,D0084,NEWSTEAD PARK,15652,BALANCE OF PARK,112318,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,504554,6964476,153.0460823,-27.44318092
HAMILTON,NEWSTEAD,D0084,NEWSTEAD PARK,15652,BALANCE OF PARK,112057,BUBBLER/DRINKING FOUNTAIN,Special type fountain,504574,6964580,153.0462842,-27.44224193
HAMILTON,PINKENBA,D0992,PINKENBA MEMORIAL PLACE PARK (ROAD RESERVE),15498,BALANCE OF PARK,121933,TAP COMBINATION,Bubbler & Tap,511758,6966649,153.1189589,-27.42351986
HAMILTON,PINKENBA,D1902,EAGLE FARM ROAD PARK,15472,EAGLE FARM RD PICNIC AREA,121893,TAP COMBINATION,Bubbler & 2 taps,511854,6967013,153.1199266,-27.42023282
HAMILTON,WINDSOR,D0502,FLYNN OVAL PARK,29744,BRYDEN STREET PICNIC AREA,108921,TAP COMBINATION,Bubbler & 2 taps,503355,6964873,153.0339484,-27.43960027
HAMILTON,WINDSOR,D0503,MANN PARK,33649,PICNIC NODE,191700,TAP COMBINATION,"Bubbler, tap & dog bowl",503266,6964701,153.0330483,-27.44115331
HAMILTON,WINDSOR,D0505,WINDSOR PARK,15155,ST MARGARET'S GIRLS SCHOOL SPORTING COMPLEX,69575,TAP COMBINATION,Bubbler & Tap,503575,6965830,153.0361717,-27.43095989
HAMILTON,WINDSOR,D0505,WINDSOR PARK,15148,WINDSOR PK PLAYGROUND,43264,TAP COMBINATION,Bubbler & Tap,503639,6965686,153.0368197,-27.43225975
HAMILTON,WINDSOR,D0505,WINDSOR PARK,24083,WINDSOR PK PICNIC AREA,40883,TAP COMBINATION,Bubbler & Tap,503788,6965709,153.0383272,-27.4320517
HAMILTON,WINDSOR,D0507,CLARK PARK,19486,WINDSOR SCHOOL OF ARTS,190056,BUBBLER/DRINKING FOUNTAIN,NULL,503198,6966282,153.032356,-27.42688015
HAMILTON,WOOLOOWIN,D0512,MELROSE PARK,15525,MELROSE PK PLAYGROUND & BIKE TRAINING FACILITY,121511,TAP COMBINATION,1 fountain 1 tap,504403,6967774,153.0445423,-27.41340693
HAMILTON,WOOLOOWIN,D0512,MELROSE PARK,15526,"MELROSE PK SKATE FACILITY, FITNESS STN & ACTIVITY SPACE",47428,TAP COMBINATION,Bubbler & Tap,504409,6967813,153.0446029,-27.41305482
MARCHANT,ALDERLEY,D0159,GRINSTEAD PARK,15318,SHAND ST PLAYGROUND,180483,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler Apollo 800,500081,6967350,153.0008195,-27.41724194
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16402,ELLISON RD PLAYGROUND,43660,BUBBLER/DRINKING FOUNTAIN,Bubbler,502502,6972214,153.025302,-27.37332704
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16409,BALANCE OF PARK,43665,BUBBLER/DRINKING FOUNTAIN,Bubbler,502756,6972209,153.0278706,-27.37337169
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16409,BALANCE OF PARK,153532,MAINTENANCE TAP,Spring loaaded,502867,6971695,153.0289944,-27.37801191
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153191,TAP COMBINATION,Bubbler & Tap,502818,6971882,153.0284984,-27.37632376
MARCHANT,ASPLEY,D0227,MARCHANT PARK,31009,MURPHY RD ENTRANCE PICNIC AREA,153342,TAP COMBINATION,Bubbler & Tap,502937,6971710,153.0297022,-27.37787634
MARCHANT,ASPLEY,D0227,MARCHANT PARK,31009,MURPHY RD ENTRANCE PICNIC AREA,153336,TAP COMBINATION,Bubbler & 2 taps,502949,6971701,153.0298236,-27.37795757
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16409,BALANCE OF PARK,153254,TAP COMBINATION,Bubbler & Tap,502961,6971812,153.0299447,-27.37695542
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16401,MURPHY RD DOG OFF LEASH AREA,45742,TAP COMBINATION,"Bubbler, tap & dog bowl",502982,6971783,153.0301572,-27.37721719
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16409,BALANCE OF PARK,20584,TAP COMBINATION,Bubbler & Tap,502986,6971997,153.0301971,-27.37528517
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153442,TAP COMBINATION,Bubbler & Tap,503013,6972154,153.0304697,-27.3738677
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153132,TAP COMBINATION,Bubbler & 2 taps,503043,6971944,153.0307737,-27.37576353
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153198,TAP COMBINATION,Bubbler & Tap,503127,6971856,153.0316234,-27.37655782
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153233,TAP COMBINATION,Bubbler & Tap,503151,6972132,153.0318654,-27.374066
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153217,TAP COMBINATION,Bubbler & Tap,503251,6972003,153.032877,-27.37523039
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153222,TAP COMBINATION,Bubbler & Tap,503291,6972104,153.0332812,-27.37431846
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153221,TAP COMBINATION,Bubbler & Tap,503369,6971957,153.0340704,-27.3756454
MARCHANT,ASPLEY,D1437,RAINBOW LORIKEET PARK,16307,RAINBOW LORIKEET PK PICNIC AREA,151965,TAP COMBINATION,Bubbler & Tap,503191,6972660,153.0322685,-27.36929906
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16393,KIDSPACE PICNIC AREA,43509,BUBBLER/DRINKING FOUNTAIN,Bubbler,503329,6971689,153.0336666,-27.37806503
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,29871,NAVARRE ST PICNIC AREA,41728,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,503427,6971866,153.0346572,-27.37646681
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16394,DELAWARE ST - NEWMAN RD PICNIC AREA,180381,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler Apollo 800,504472,6971672,153.045226,-27.37821524
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16393,KIDSPACE PICNIC AREA,20681,TAP COMBINATION,Bubbler & Tap,503318,6971675,153.0335554,-27.37819145
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16393,KIDSPACE PICNIC AREA,41702,TAP COMBINATION,"Bubbler, tap & dog bowl",503330,6971689,153.0336768,-27.37806503
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16393,KIDSPACE PICNIC AREA,27290,TAP COMBINATION,Bubbler & Tap,503344,6971681,153.0338184,-27.37813722
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,29871,NAVARRE ST PICNIC AREA,112722,TAP COMBINATION,Bubbler & Tap,503437,6971896,153.0347583,-27.37619595
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16399,WAREHOUSE CRICKET OVALS,113117,TAP COMBINATION,Bubbler & 2 taps,503896,6971657,153.0394009,-27.37835243
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16399,WAREHOUSE CRICKET OVALS,112812,TAP COMBINATION,Bubbler & 2 taps,504026,6971639,153.0407157,-27.37851456
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16377,BEOR ST PLAYGROUND,66641,TAP COMBINATION,Bubbler & Tap,504235,6971171,153.042831,-27.38273908
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16381,REINHOLD CRES DOG OFF LEASH AREA,113448,TAP COMBINATION,Bubbler & 2 taps,504243,6971395,153.0429111,-27.38071676
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16381,REINHOLD CRES DOG OFF LEASH AREA,113455,TAP COMBINATION,Bubbler & 2 taps,504247,6971308,153.0429518,-27.38150219
MARCHANT,CHERMSIDE,D0228,7TH BRIGADE PARK,16394,DELAWARE ST - NEWMAN RD PICNIC AREA,23715,TAP COMBINATION,Bubbler & Tap,504508,6971614,153.0455903,-27.37873876
MARCHANT,CHERMSIDE,D0229,JOHN PATTERSON PARK,16376,JOHN PATTERSON PK PICNIC AREA,151897,TAP COMBINATION,Bubbler & Tap,502737,6970570,153.0276822,-27.38816879
MARCHANT,CHERMSIDE,D0229,JOHN PATTERSON PARK,16376,JOHN PATTERSON PK PICNIC AREA,151895,TAP COMBINATION,Bubbler & Tap,502792,6970561,153.0282385,-27.38824993
MARCHANT,CHERMSIDE,D0964,DEAD MAN'S GULLY PARK,16313,BALANCE OF PARK,151842,TAP COMBINATION,Bubbler & Tap,503035,6970329,153.0306968,-27.39034393
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,21008,HUXTABLE PARK RAINFOREST,31668,BUBBLER/DRINKING FOUNTAIN,small drink fountain for kids,501711,6970633,153.0173051,-27.3876017
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,21048,HUXTABLE PK BIKEWAY NETWORK,31669,BUBBLER/DRINKING FOUNTAIN,small drink fountain for kids,501830,6970609,153.0185087,-27.38781822
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,16461,DUNDALLI ST (CHERSTON ST) ACTIVITY SPACE,41610,TAP COMBINATION,Bubbler & 2 taps,501393,6970546,153.0140889,-27.3883875
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,21048,HUXTABLE PK BIKEWAY NETWORK,190432,TAP COMBINATION,Bubbler & 2 taps,501402,6970585,153.0141799,-27.3880354
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,21048,HUXTABLE PK BIKEWAY NETWORK,190435,TAP COMBINATION,Bubbler & Tap,501452,6970563,153.0146856,-27.38823396
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,16461,DUNDALLI ST (CHERSTON ST) ACTIVITY SPACE,190478,TAP COMBINATION,"Bubbler, tap & dog bowl",501465,6970508,153.0148172,-27.38873049
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,16456,BALANCE OF PARK,190484,TAP COMBINATION,Bubbler & 2 taps,501524,6970500,153.0154139,-27.38880265
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,21048,HUXTABLE PK BIKEWAY NETWORK,190675,TAP COMBINATION,"Bubbler, tap & dog bowl",501554,6970566,153.0157173,-27.38820677
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,21048,HUXTABLE PK BIKEWAY NETWORK,190615,TAP COMBINATION,Bubbler & 2 taps,501638,6970581,153.0165668,-27.38807125
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,21048,HUXTABLE PK BIKEWAY NETWORK,190496,TAP COMBINATION,Bubbler & 2 taps,501655,6970541,153.0167388,-27.38843235
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,16454,DUNDALLI ST (BILLING ST) PLAYGROUND,43638,TAP COMBINATION,Bubbler 2 tap,501741,6970570,153.0176086,-27.38817043
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,16456,BALANCE OF PARK,190587,TAP COMBINATION,"Bubbler, tap & dog bowl",501778,6970701,153.0179826,-27.3869877
MARCHANT,CHERMSIDE WEST,D0214,HUXTABLE PARK,21048,HUXTABLE PK BIKEWAY NETWORK,190581,TAP COMBINATION,Bubbler & Tap,501842,6970697,153.0186299,-27.38702373
MARCHANT,CHERMSIDE WEST,D0216,FREDERICK ANNAND PARK,16450,FREDERICK ANNAND PK PICNIC AREA,48144,TAP COMBINATION,Bubbler & 2 taps,501834,6971583,153.0185477,-27.37902484
MARCHANT,GEEBUNG,D0244,BOWDEN PARK,13370,MAIDENCOMBE ST PLAYGROUND,152869,TAP COMBINATION,Bubbler & Tap,504920,6972119,153.0497549,-27.37417814
MARCHANT,GORDON PARK,D0200,KOKODA PARK,15381,MONTGOMERY ST PLAYGROUND,153716,TAP COMBINATION,Bubbler 2 taps & dog bowl,502710,6966854,153.0274174,-27.42171717
MARCHANT,GORDON PARK,D0200,KOKODA PARK,31013,TINDAL ST PICNIC AREA,153842,TAP COMBINATION,Bubbler 2 taps & dog bowl,502817,6966879,153.0284999,-27.42149125
MARCHANT,GORDON PARK,D0201,ARCHER STREET PARK,15378,BALANCE OF PARK,153713,TAP COMBINATION,Bubbler & 2 taps,502488,6966839,153.0251714,-27.42185301
MARCHANT,GRANGE,D0498,LANHAM PARK,15192,BALANCE OF PARK,65979,BUBBLER/DRINKING FOUNTAIN,UNIQUE DRINKING FOUNTAIN,501818,6966579,153.0183933,-27.42420136
MARCHANT,GRANGE,D0498,LANHAM PARK,15190,GRANGE THISTLE SOCCER FACILITY,168375,BUBBLER/DRINKING FOUNTAIN,Bubbler,501933,6966847,153.0195564,-27.42178169
MARCHANT,GRANGE,D0498,LANHAM PARK,22763,GRANGE LIBRARY PLAYGROUND,23409,TAP COMBINATION,Bubbler & Tap,501734,6966526,153.0175435,-27.42467996
MARCHANT,GRANGE,D0498,LANHAM PARK,15199,SELLHEIM ST PLAYGROUND,23408,TAP COMBINATION,Bubbler & Tap,501845,6966578,153.0186665,-27.42421035
MARCHANT,GRANGE,D0499,GRANGE FOREST PARK,15182,MORNINGTON ST PLAYGROUND,36794,TAP COMBINATION,Bubbler & Tap,500851,6967426,153.0086093,-27.41655555
MARCHANT,GRANGE,D0499,GRANGE FOREST PARK,15181,MORNINGTON ST DOG OFF LEASH AREA,31867,TAP COMBINATION,bubbler 2 tap dog bowl,500918,6967645,153.0092869,-27.41457836
MARCHANT,GRANGE,D0499,GRANGE FOREST PARK,15181,MORNINGTON ST DOG OFF LEASH AREA,30796,TAP COMBINATION,bubbler 2 taps dog bowl,500937,6967581,153.0094792,-27.41515614
MARCHANT,GRANGE,D0499,GRANGE FOREST PARK,33283,GRANGE FOREST BUSHLAND,191080,TAP COMBINATION,Bubbler & Tap,501250,6967059,153.0126462,-27.41986854
MARCHANT,GRANGE,D0500,EMERSON PARK,15174,GRANGE COMPANY OF TARGET ARCHERS FACILITY,168735,TAP COMBINATION,Bubbler & 2 taps,501740,6967075,153.0176035,-27.41972355
MARCHANT,GRANGE,D0500,EMERSON PARK,15173,FORTITUDE VALLEY RUGBY LEAGUE FACILITY,40856,TAP COMBINATION,Bubbler & 2 taps,501763,6967183,153.017836,-27.41874849
MARCHANT,GRANGE,D0501,HALFORD PARK,21341,HALFORD PK PLAYGROUND,190201,TAP COMBINATION,Bubbler & 2 taps,500912,6967101,153.0092266,-27.41948963
MARCHANT,GRANGE,D0501,HALFORD PARK,15170,BALANCE OF PARK,47398,TAP COMBINATION,Bubbler & 2 taps,500974,6967024,153.0098539,-27.42018474
MARCHANT,KEDRON,D0230,BRADBURY PARK,16362,BRISBANE NETBALL FACILITY,31061,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,502720,6969804,153.027512,-27.39508434
MARCHANT,KEDRON,D0230,BRADBURY PARK,16362,BRISBANE NETBALL FACILITY,156048,BUBBLER/DRINKING FOUNTAIN,Bubbler,502730,6969984,153.0276127,-27.39345927
MARCHANT,KEDRON,D0230,BRADBURY PARK,16363,CHERMSIDE BOWLS CLUB,156325,BUBBLER/DRINKING FOUNTAIN,Bubbler,502810,6969965,153.0284219,-27.39363064
MARCHANT,KEDRON,D0230,BRADBURY PARK,16363,CHERMSIDE BOWLS CLUB,156326,BUBBLER/DRINKING FOUNTAIN,Bubbler,502839,6969986,153.0287152,-27.39344099
MARCHANT,KEDRON,D0230,BRADBURY PARK,16363,CHERMSIDE BOWLS CLUB,156324,BUBBLER/DRINKING FOUNTAIN,Bubbler,502843,6969962,153.0287557,-27.39365766
MARCHANT,KEDRON,D0230,BRADBURY PARK,16363,CHERMSIDE BOWLS CLUB,156302,BUBBLER/DRINKING FOUNTAIN,Bubbler,502877,6969932,153.0290997,-27.39392843
MARCHANT,KEDRON,D0230,BRADBURY PARK,16363,CHERMSIDE BOWLS CLUB,156323,BUBBLER/DRINKING FOUNTAIN,Bubbler,502884,6969976,153.0291704,-27.39353118
MARCHANT,KEDRON,D0230,BRADBURY PARK,16370,KITCHENER RD CRICKET NETS,155921,TAP COMBINATION,Bubbler & 2 taps,502663,6969396,153.0269363,-27.39876791
MARCHANT,KEDRON,D0230,BRADBURY PARK,16369,BATTEN ST PICNIC AREA,155916,TAP COMBINATION,Bubbler & Tap,502706,6969602,153.0273708,-27.39690805
